,id,text
3665,1125218309341884419,@marcosmion Boa noite😘
3666,1125214342817964034,@DaniloGentili Revista fórum vai toma no cú...
3667,1116047500706762752,@marcosmion Nem à pau!!Juvenal!!
3668,1105929629486014466,@luciano_hang Camboriú!!!Qd??
3669,1099418700304781316,@roxmo @BolsonaroSP Lixo!!!
3670,1096826176008585216,"@luciano_hang Qd vai abrir, uma aqui em Camboriú??"
3671,1062341659264983042,@evaristocosta Oi lindo
3672,1056673470090829824,@jairbolsonaro Parabéns Capitão meu presidente!🇧🇷🇧🇷🇧🇷😎
3673,1056662213686104064,@conexaopolitica Parabéns comandante!🇧🇷🇧🇷🇧🇷
3674,1056625433305849857,@PortalBolsonaro Dever cumprido🇧🇷💚💛
3675,1141490655119720448,RT @alvarodias_: #EuApoioaLavaJato #ADComunicação #AlvaroDias https://t.co/MOlZapT5Jk
3676,1141159876833550336,"@MarinaSilva Inútil, inocente útil!"
3677,1141159271792545792,@randolfeap Seria autoritarismo o que o povo quer ? Vão lamber sabão....
3678,1141122954572554240,@Atletico @Argentina @TeamMessi Pra q isso ?
3679,1140392222317273088,@demori @ggreenwald @elpais_brasil Kkkkkkkkkkk
3680,1140002652228661248,RT @rmarques13: A melhor notícia do Atlético está no @Falagalo13 ! A obra não para! Decisão do juiz! Indeferiu o pedido do MP! Segue a luta…
3681,1139723169395179521,@hevertonfutebol Vou aceitar a sugestão
3682,1138953515022389249,"@hevertonfutebol Parou o tempo, agora sim, isso é uma afronta... Como o cara para o tempo pow"
3683,1138755710320304128,@SF_Moro Estamos contigo!
3684,1136080194173902848,"@XavierHalen @alexandregarcia Blz, patrão."
3685,1136079254544949250,"@XavierHalen @alexandregarcia E vc sem dinheiro, bem sucedido"
3686,1136078786385125376,@anterogreco Na época do PT vc se manifestou ?
3687,1136076212810522624,@Atletico Patrickchenco
3688,1135952165921591296,"Concordo com @lbertozzi, não se faz campeonato com quatro clubes, nem jogo somente com uma equipe! Tem a questão do ""todo"". #BBdebate"
3689,1135945326282596358,"@odiodobem Kkkkk, desmamados continuam chorando"
3690,1135238607848054785,@oBetoGuerra Com certeza!
3691,1133823567882326016,@claudiorez 🙏🙏
3692,1133540008810426368,"A torcida GaloPardo é #GaloNoDAZN
direto de Rio Pardo de Minas, norte do estado."
3693,1133138652249448449,@oBetoGuerra Apaga isso
3694,1129423042285834240,"@claudiorez E quanto a venda pela net, tem informação?"
3695,773963680488841216,"aiii nossa 
como amo chocolate"
3696,674606951108620288,"RT @diva_oficial: Imagina se a Bela Gil aparece no MasterChef Junior? BOLO DE BARRO: 
#MasterChefJunior https://t.co/jBfqwi08av"
3697,662661088727707648,@thi_mezza kkkkkkkkkkkkk
3698,662660263204806656,RT @masterchefbr: Quem consegue? #MasterChefBR https://t.co/ixQ50iXRq5
3699,656919589582970880,@baraksienra pode deixar estarei dando uma olhada
3700,656867701567180800,kkkkkkkkkkk https://t.co/TJVEqHOvMe
3701,656866112475373568,#MasterChefJunior
3702,655475578628386816,minha princesa http://t.co/5GCpkeKIlp
3703,1142113125975674880,"@mamaefalei @brunocovas O cara realmente tá querendo tomar o título do Haddad em, e olha que ele tá se esforçando"
3704,1140865133843034112,"@IlmaTosta1 Teoria sem noção 
Enganou a PF, jornalista, médicos da Santa casa de Juiz de Fora, jornalistas, médicos do Albert Einstein’s, ficou pelo menos 90 dias com bolsa colostomia acompanhado por médicos e sob o olhar aguçado da imprensa interna e externa, agressor condenado “não morto”."
3705,1139867503486631938,@Ancelmocom Vai mentir assim no cachaprego
3706,1138457896612761602,"RT @DaniloGentili: Quem quer ser meu sócio?

1) Vou abrir um site especializado em furos jornalisticos e fofocas.

2) Contratar hackeamento…"
3707,1135955766152744961,@NadirRibeir @monyka9 @sidneypraxedes É muita idiotice 🤦‍♂️
3708,1135853463605317632,@victorpirescrf @girlwithamask1 🤦‍♂️
3709,1135844757291327488,"@brasil247 Para atingir o alvo, Foda-se o Brasil!"
3710,1135304981064626183,"@diegute @andrefran Puts, meio refem🤦‍♂️"
3711,1135142059730526208,@magazineluiza Depende da fome!
3712,1134929295149862912,RT @magazineluiza: Mais uma opção pra vocês pedirem a pizza de sábado à noite e muito mais! rs Me falem aqui nas respostas o que vocês acha…
3713,1133688651060338688,@OGloboPolitica @LulaOficial @Pontifex_pt Sei... Elvis está vivo e mora na Bahia!
3714,795307504737644544,RT @Hautreddg: @diImabr nem os atrasados tem legitimidade né dilmãe...
3715,795306993380720640,"RT @Francischini_: *Essa MÃE me REPRESENTA*
Ela ""BOTA pra CORRER ""LÍDERES PETISTAS da CUT infiltrados na ESCOLA, DOUTRINANDO CRIANÇAS e ESC…"
3716,726548035778531328,RT @TST_Oficial: #TST Veja como trabalhadores se reinventaram para superar a crise econômica no programa Jornada mostra https://t.co/6ZIxva…
3717,631575976544239616,@dilmabr qual será a meta para Sergipe?
3718,629007132118130688,RT @dilmabr: Boa notícia! Marcamos para o dia 10 de setembro o lançamento do #MinhaCasaMinhaVida3
3719,629007050853511168,@dilmabr ótima notícia
3720,621784969854222336,"RT @JusticaEmFoco: Fiador não responde por crédito renovado de forma automática, decide TJSC http://t.co/kzJyGkRvrr"
3721,621784813515747328,RT @Francischini_: DOCUMENTO HISTÓRICO! Despacho do Inquérito do MP contra Lula!! http://t.co/TX7k3qaIvY
3722,613879796964163584,"RT @Francischini_: Esta capa de celular é um perigo!!! Não aconselho ninguém a utilizá-la, pois confundirá muito o… https://t.co/k6tCvRwECf"
3723,547014933020291072,E agora quem poderá nos ajudar... Situação do atendimento no banese do conj. augusto Franco http://t.co/vlcIUfxaU4
3724,1142112837709512705,"RT @henriolliveira: - 1 MILHÃO

É o número de seguidores que MORO está prestes a alcançar.

- 1,4 BILHÃO

É o valor devolvido ao Brasil pel…"
3725,1141397576115249153,Acabou de publicar uma foto https://t.co/lN9I709HsD
3726,1124700943428345858,"Assista que muito bom para a tua mente!! Assista, assista... a matrix está na sua frente sempre..."
3727,1124700429051486208,Assista “Zeitgeist - Discursos de Jordan Maxwell e Peter Finch” no #Vimeo https://t.co/4VBcccPdj7
3728,1124421061712461825,@MidiaNINJA Esse esboço é muito legal!! Parabéns pelo resumo desta história que nunca vai parar...
3729,1142112741999697923,@davialcolumbre @SenadoFederal https://t.co/o0d55YQ01E
3730,1142108413813547009,https://t.co/57QdMB9FGC
3731,1142107556497842176,@davialcolumbre OS SENHORES ESTÃO SEGUROS COM UMA SEGURANÇA REFORÇADA ENQUANTO A MAIORIA DA POPULAÇÃO CIVIL SOFRE COM A ENORME VIOLÊNCIA DO PAÍS .
3732,1142109038576132096,"RT @DigipharmTeam: Let's go, let's gooo! The last day of our 2nd round of #IEO is wearing off! 90% of the tokens have been sold so far🥳Than…"
3733,1142108927791980544,RT @NukeToken: 📢 We are excited to officially announce our $NUKE listing on @SwitcheoNetwork ! Come check us out and start trading here htt…
3734,1142108785181364226,"RT @DigipharmTeam: We are listing on @CoinallU following completion of our  @CoinealExchange IEO at https://t.co/UaHxHCttS5

The action sta…"
3735,1142108602854977537,"RT @DigipharmTeam: Check out @DigipharmCEO's podcast with @hackernoon, entitled 
'Between Two Tokens: Episode 1 — Ahmed Abdullah on Conduct…"
3736,1142108317709455360,RT @GiuseppeRiesgo: Baita reportagem da @gazetadopovo sobre a gestão privada de Presídios no Paraná! O estado foi o primeiro a implementar…
3737,1142108254316707841,RT @at_Lorenzon: Tá aí o tipo de Medida Provisória que não enfrenta Ações de Inconstitucionalidade no Supremo... https://t.co/DVyvoGncKm
3738,1142108228844699648,RT @Ideias_Radicais: Ah mas puta que pariu https://t.co/LyTNDrP62V
3739,1142108209643233285,"RT @dlacalle_IA: #Gold continues to strengthen above 2013 highs, as central banks accelerate financial repression and negative yielding bon…"
3740,1142108193771982848,RT @Ideias_Radicais: Isso aqui é absolutamente insano. O nível de bagunça que os bancos centrais armaram nessa ultima década é absurdo. htt…
3741,1142108180836704256,"RT @jeffreyatucker: Wait, FB, you can't start a currency without government permission, say the experts. https://t.co/kZKPUpFNoi"
3742,1142108156178391042,"RT @fernandoulrich: Se você quer entender o projeto Libra do @facebook, esta é a melhor definição:

- essa moeda digital será uma espécie d…"
3743,1142108122372280320,"RT @Ideias_Radicais: Procura-se estampa bonitona em defesa da educação domiciliar pra vender na loja do Ideias Radicais.

Dicas: pouco text…"
3744,1142108064000172032,RT @Ideias_Radicais: Já recebemos proposta de estampa que era literalmente texto em word. E cobrando 800 reais.
3745,1142108037349629952,"RT @gilsonmarques30: Criamos o canal #DESBUROCRATIZE, para que você possa nos ajudar a identificar  normas que atrapalham a sua vida. Vai l…"
3746,1142108011105796096,"RT @Ideias_Radicais: Todos os bancos centrais, cada um da sua forma, deixaram claro que irão arregar e colocar mais estímulo no mercado. 
A…"
3747,1142107985294036992,RT @Ideias_Radicais: Lembre-se sempre que: Você já foi a favor de um monte de coisa idiota e argumentou umas coisas que hoje acharia o maio…
3748,1142107892738383873,"RT @COnTVReal2: #ComTexto Venceu! Está será as thmbs das notícias. Obrigado por decidirem, mitos! :))))"
3749,1142107879916355584,"RT @COnTVReal2: Este é o modelo de Thumb que vcs (quem participou da votação) escolheram. 

Obrigado por ajudar, o resultado final ficou mt…"
3750,1142107862522572801,"RT @_terrywarfield: I try to speak to everyone I walk past. You know, a good morning and smile can go a long way to someone having a rough…"
3751,1142107841878286336,"RT @COnTVReal2: Pensando na janta 
fingindo que tá ouvindo seu amigo falando sem parar 
coisas que vão dar em nada https://t.co/GkwAc8aBfE"
3752,1142109395964350464,"- Vou apagar, ok?
- apaga sim
- Apagado https://t.co/ljgXclqkdk"
3753,1093599239299584000,"@wendellfp Pelo que entendi eles querem o arremesso do Muscala que o Zubac não tem, além de se livrarem do Beasley e abrirem o espaço. Quem sabe mais pra frente faça mais sentido com algum claim."
3754,1093598740454301697,@wendellfp Abrindo espaço no roster. Carmelo vem aí.
3755,1092567178694529026,"RT @filipegamba: nossa geração agradece 🙏

🎾Federer 
🏀Jordan 
🏎Senna 
⚽️Messi
🏈Brady
🏃‍♂️Bolt
🏊‍♂️Phelps
🏄‍♂️Slater"
3756,1089358991124250624,"@jrluxboquinha O Zé, pede pro @romulomendonca voltar a gritar o splashhhhh, sentimos falta! Abraço pra galera do Knicks Fantasy, sempre ligado na #NBAnaESPN"
3757,965674644979310592,@alexiofrohlich https://t.co/xPfGmf4Bd2
3758,867205059645513728,Julius Erving #NBAnoSporTV
3759,867196115933958155,Allan Houston #NBAnoSporTV
3760,866854900860411904,HHAHAHAHAHA https://t.co/6tWlr98yes
3761,866488216827953152,"@romulomendonca e essa cesta de 3 do Jerebko? Hahaha, num acreditei!"
3762,865741502189895681,Larry Bird #NBAnoSportv
3763,862846512241487872,"@romulomendonca Abraço pra gente cara, eu e o Alexio não perdemos nem um jogo! De Taquara-RS! #NBAnaESPN"
3764,862484806692720640,@eduagraespn A vaca tomou um porre de Dramim hoje. Não levantou nem pra dar uma mugida... #NBAnaESPN
3765,861389971181142018,Hakeem Olajuwon #NBAnaSportv #PlayoffsnaSportv
3766,861389709444042753,Hakeen Olajuwon #NBAnaSportv
3767,861357598527938560,"@everaldomarques Não vão dar os parabéns pro Olynyk, goleiro do Corinthians, pelo título de campeão paulista hoje? #PlayoffsnaESPN"
3768,857809954463510528,"@eduagraespn O Aldridge vive fazendo isso, não tem o que reclamar! #PlayoffsnaESPN"
3769,857804028532723713,"@eduagraespn Tem que contar o trash talk do Beverley no Westbrook. Ele desestabilizou o cara, marcou demais. #PlayoffsnaESPN"
3770,852353646746632192,@eduagraespn O Napier foi draftado pelo Charlotte Hornets. Foi trocado para o Heat. #NBAnaESPN
3771,850925890221506560,"@Bulgarelli1971 Bah cara, Lillard comendo com farinha o Jazz. Teu time vai pros offs!"
3772,849826511284822018,"@Bulgarelli1971 Como torcedor dos Knicks, entendo a tristeza do torcedor dos Lakers hoje. Times não sabem nem tankar.. #NBAnaESPN"
3773,1055857662611648513,"@jairbolsonaro @CBNoficial 20 minutos com a CBN fazendo propaganda contra Bolsonaro, Miriam Leitão petista ferrenha alegando fazer papel de jornalista, que vergonha"
3774,1047884527811645443,"@KatiaAbreu A verdade é que não temos muitas opções para votar, pois partidos comunistas também vão contra princípios bíblicos e consequentemente contra o cristianismo..."
3775,987454003356282880,"@fdecbn Amo o programa Fim de expediente, e me sinto lisongiado em ser ouvinte, ainda mais com uma bela entrevista com o Jô ao qual tenho uma profunda admiração."
3776,987124804951117824,Tenho 300 pontos no #Blablablametro. Transforme sua influência social e o uso do seu #TIMbeta em benefícios. https://t.co/MO95gE6aoT
3777,1142107313530126337,@tarcisiogdf @DNIToficial @exercitooficial parabens ao Exercito brasileiro .
3778,1142044609159335937,@CarlaZambelli17 @BolsonaroSP Filhadaputice
3779,1142115763660234752,@marcelloneves72 @pshayashida @SF_Moro @deltanmd Bandidos
3780,1142106079255547906,@goianopesca meu corte cabelo https://t.co/VWc2AKqFrq
3781,1142105259998896129,@jairbolsonaro Meu Presidente
3782,1142132699815133190,RT @16bitsdadepre: não acredito que o VITAS vai no @SBTTheNoite com @DaniloGentili  cara isso vai ser muito bom 😱 https://t.co/onBOHOsMUw
3783,1141912272807374850,"RT @amopanettone: Idade média: a
Igreja católica:  https://t.co/cafG1Yv9oK"
3784,1141868562866479104,@jairbolsonaro Tomara que seja a última
3785,1141856437158780929,@howalexturns No chão
3786,1141763664036409346,RT @giphz: FODASE https://t.co/6tmv57WIJU
3787,1141714518403440640,@pathy Corpus tristi
3788,1141656194190368768,"RT @martelodnietz: Tudo é temporário, liberte-se da ideia possessiva de apego,  nada nos pertence, até o ar que você respira você devolve."
3789,1141539750735749125,"@howalexturns E mano, que isso"
3790,1141488965024931841,@pabllovittar Eu vejo uma deusa mesmo😍
3791,1141440691299639296,"RT @JornalOGlobo: Rogéria Bolsonaro, mãe de Flávio, ganhará cargo na Alerj. O deputado Anderson Moraes, do PSL, chamou a ex-mulher de Jair…"
3792,1141436169101729793,"Informações sobre você que ninguém liga:

Idade: 18
Altura: ±1,80
Tamanho do pé: 43
Cor favorita: roxo
Série favorita: Rick e Morty
Música favorita: Perigos razões - Ney Matogrosso
Comida favorita: macarrão com atum
Signo: Escorpião 🦂 
Aniversário: 02/11
Tatuagem: 0 
Piercing: 0"
3793,1141430276582727680,"@CarlosBolsonaro Égua, nem sabia, obrigado por divulgar, pode crer que vai dar lotado, vamo que vamo"
3794,1141422716718899207,"RT @gabrielfurlan0: eu chegando no twitter pra falar sozinho pq ninguém interage comigo
https://t.co/wNGR7obmTV"
3795,1141202452135522304,"RT @RedeGlobo: ◤◥￣◤◥￣◤◥￣◤◥￣◤◥
GOL DO BRASIL
◤◥￣◤◥￣◤◥￣◤◥￣◤◥
É MENTIRAAAA!
◤◥￣◤◥￣◤◥￣◤◥￣◤◥

#BRAxVEN #CopaAmérica #GloboNaCopa"
3796,1141189231005622272,"RT @SporTV: GOL DO BRASIL ⚽🇧🇷

ninguém:

absolutamente ninguém:

VAR: https://t.co/52lObrg10n"
3797,1141096960558018561,"RT @valedaputarias: aquele tipo de amizade que:

-bora ficar
-bora

nunca tive"
3798,1141042697412784130,RT @heydougras: this represents brazil more than soccer and samba https://t.co/fP08PkXIbN
3799,1141003055909003265,"Seleção feminina maravilhosa, jogadoras incríveis, vamos enaltecer esses ícones. #EuTorçoPorTodas"
3800,1140825200113651714,"em seis meses você já?

1- sim
2- não
3- sim
4- não
5- sim
6- não
7- sim
8- não
9- sim
10- não dá pra dizer que sim
11- sim
12- não
13- nem sei
14- sim :/
15- não
16- sim
17- não
18- não
19- não"
3801,1140769111494017025,@howalexturns 🧐
3802,1142105114792120323,@gordonzela @reinaldoazevedo @UOLNoticias @UOL Ahauahauahauaha
3803,1142105042289405952,@reinaldoazevedo @UOLNoticias @UOL A sua testa é prova q a terra não é plana
3804,1142101630676099072,"@opropriolavo O crackudo fuma pedra, o tiozão fuma cachimbo eu to lendo tudo e só vejo as pessoas rindo"
3805,1142099266913165312,"@opropriolavo Aooooo Olavao, imagino vc tomando uma o que não deve sair dessa mente!!!! Quando vier ao Brasil me procure, tem amigo meu q bebe vira juiz, policial, procurador... fico imaginando vc 😂"
3806,1141963046732140544,@Edmar1717 Kkk
3807,1141961245588959233,@1carlasantos @opropriolavo Gosta?
3808,1141959518185824257,@1carlasantos @opropriolavo Ai vai ter q usar a droga q ele fuma pra compreender
3809,1141957718988808192,"@iwillianreis @opropriolavo Agora como eu não faço a mínima ideia, já q não temos como cultura estudar muito menos ler de modo geral"
3810,1141957553959657472,@iwillianreis @opropriolavo Lembra do Iluminismo? Onde aqueles que não conseguiam usar a razão devido estarem “aprisionados” aos interesses do estado ou igreja e eram incapazes de fazer uso da própria razão? Tutelados!
3811,1141956976429211648,@iwillianreis @opropriolavo Conhecimento
3812,1141956719431561219,"@1carlasantos @opropriolavo “Formalismo Legal que Não Pode Sobrepujar aos Interesses do Menor"" (entendimento jurídico)

Sobrepujar: ultrapassar em altura; sobrelevar, exceder."
3813,1141956013836423168,@88Felipepv @opropriolavo Se tu não consegue interpretar ele q é doido?
3814,1141955804255461376,@1carlasantos @opropriolavo Creio eu q se referiu às pessoas q acham q o poder é maior no congresso nacional do que os meios de comunicações e rede de ensino superior
3815,1141955439187415040,@Emerson_S_Moro @opropriolavo Quer confetes?
3816,1141955415774834689,"@Emerson_S_Moro @opropriolavo Uau, achei um erro de digitação do Olavo! Sou mastaaaaarr"
3817,1141955230973775872,"@opropriolavo Olavo, tu fumador d ópio! Mas eu curto sua filosofia! Abracos"
3818,1141903426105892865,"@robsonrois @euTSUDANI @bfelicios @pantoneBR Ah, não aprendi isso no ensino médio muito menos na graduação"
3819,1141903037818167296,@robsonrois @ZeliaFabro1 @davidmirandario 😂😂😂😂😂😂😂
3820,1141902925956079618,@robsonrois @euTSUDANI @bfelicios 😂😂😂😂😂😂😂
3821,1141902745122873344,@robsonrois @euTSUDANI @bfelicios Essas gírias de vcs 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 trabalhado no panetone! Kkk
3822,1137005079951790085,@gleisi https://t.co/wqckpn2K9U
3823,1142101131964887041,"RT @CSGOEmpire: 🕸️ Butterfly Knife | Crimson Web Giveaway 🕸️

To enter:
-RT
-Follow
-Visit https://t.co/Hw83GiAs9T

Ends on Monday - Good l…"
3824,1141719623215304704,RT @FaZeClan: Who wants one? Just drop a like or an RT. We'll find you https://t.co/WQzF5AwcdP
3825,1141719537123020801,"RT @CSGOEmpire: ❤️ AK-47 | Bloodsport (FN) Giveaway ❤️

*RT &amp; Follow*
*Like*

Extra entries: https://t.co/zCMi20apdW

Good luck! https://t.…"
3826,1140808762732744704,RT @jairbolsonaro: Hoje recebi a visita do craque @10Ronaldinho. 🇧🇷👍 https://t.co/Jz63Sd1IjQ
3827,1140395010694758406,"RT @smooyacs: Unboxed this cutie at LAN so why not give it away!

Stiletto Knife | Tiger Tooth - FN (£240)

To win you must:
Retweet this p…"
3828,1139924494229868546,@alegaules Porq e o único jogo que roda no meu PC!
3829,1142106211300642816,https://t.co/eYpJAzhsEa
3830,1142103600405069825,Veja esta foto do Instagram de @chefda_casa https://t.co/MZXNsojwIe
3831,1142132864009605123,@chicaofdp Eu fiz 🤷🏽‍♂🤦🏽‍♂🤣🤣🤣🤣
3832,1142128913205858306,"@chicaofdp Faz um contato, vincula todos os números com DDD 11, e bloqueia esse contato 😂😂😂😂👍"
3833,1141808803924590605,"História, nossas histórias, dias de luta, dias de luta, dias de luta, dias de luta, dias de luta, dias de luta, dias de luta, dias de luta, dias de luta, dias de luta, dias de luta, dias de luta, dias de luta, dias de luta...😅🤷🏽‍♂🤦🏽‍♂"
3834,1141438516347453443,"Aula, melhor forma 👌👏👏 https://t.co/WVAVxlSEAk"
3835,1141051622199648256,RT @MCRDDANH: Ostentação pra mim e você ter uma geladeira cheia um armário farto e um bom conforto pro seu descanso o resto é simulação pas…
3836,1141051443786526722,"RT @guilherme_jp22: As vezes não temos as respostas  !!!!
Só porq não perguntamos !!🤔   👈 

(Jp)"
3837,1139608793992617984,RT @MCRDDANH: Ta repreendido toda obra do inimigo contra minha vida..
3838,1139552375608356866,@jairkrt Caminho sem volta
3839,1139551082357673985,"RT @BAILEDOKARATE: Pelo programado 

12 de Julho estaremos de volta 🥋"
3840,1139184472182706176,"Mano, eu estou impressionado como depois de 1 hr tinha + 10, ou seja, 80 pessoas na nossa frente 😱👎 https://t.co/RsxkIWQVwi"
3841,1138945169573777410,@fael_brayan O mais engraçado é que depois de 1h tem mais 10 na nossa frente 🤷🏽‍♂🤷🏽‍♂🤦🏽‍♂
3842,1138944664839577601,@maryzinha57 Arrumamos um jeito pra distrair ela 👌👏👏
3843,1138929074313805824,"Eu, Izabela e Allícia chegamos aqui no Outback agr e só tem 70 mesas aguardando na nossa frente pra logo depois chegar nossa vez 😐"
3844,1138886900197023744,@MeigaLilica Te Amoooooo 😍😍😍😍😍💏
3845,1138886744672264194,"RT @MeigaLilica: Feliz dia dos namorados!💏
E que o nosso Amor se torne cada vez mais forte🥰💪🙌🙏👪💘❤
Te Ammo.😍😘 @darlan2d https://t.co/4Px0lhF…"
3846,1138448767517110273,"RT @MCRDDANH: Nada é fácil, se ta fácil, ta errado.."
3847,1137022594887106560,RT @GabriellSt: pau no cú de quem me segue e depois para de seguir.
3848,1137021939036413952,@guilherme_jp22 🤣🤣🤣🤣🤣 brinca muito kkkk
3849,1137021672618430464,RT @VoceNaoSabiaQ: Uma personalidade feia destrói um rosto bonito.
3850,1137018933226168325,Xixi do Madimbu 😌😉 https://t.co/JxuWfMIQ7K
3851,1142136404425748480,"@ptbrasil Que bom pq o policial só pode ser considerado culpado após trânsito em julgado e fim de todos os recursos disponíveis, né?

Se é o que vcs defendem pro Lula, pq dar tratamento diferente pra ele?"
3852,1142117321269530627,@Meiryanne5 @Virgini76294183 @JornalOGlobo Basta ler os processos da lava jato no site do trf4 pra ver que o fato é que a procuradora atuou em varias audiências mesmo depois da msg. Mais uma mensagem editada sem sentido
3853,1142116754396782592,@nevesvictor @ImFelipeBarbosa @JornalOGlobo Parem de falar merda e leiam os processos da lava jato no site do trf4. Ela participou de trocentas audiências depois da msg.
3854,1142111513219674118,dá gosto de ver a atuação da @paulambelmonte na cpi do bndes... https://t.co/f6tbJSfVeO
3855,1142109770461188096,trump's army is cocked &amp; loaded. https://t.co/1kd1WviuvY
3856,1142106013216231431,@rezende @davialcolombra @davialcolumbre boa ideia. vou começar a silenciar pra ver se a TL flui melhor...
3857,1142099995736379392,infância de lucio costa e oscar niemeyer teve lego demais https://t.co/6uGYc2MZFv
3858,1142098663612616705,**o conteúdo ferem** ass: senador da república https://t.co/ssDekm5UA5
3859,1142061856590311427,eu ri 2 https://t.co/5THhIGGrKS
3860,1142061586644918278,eu ri https://t.co/SUxjVj89Iz
3861,1142056243323899906,"nem sabia que semáforo mostrava casal heteroafetivo. pra mim eram pessoa lá sozinhas até pq ngm precisa de companheiro pra atravessar rua, né. https://t.co/1aVmSGDAHZ"
3862,1142048866784690176,"cansando de ler reply sério em perfil fake

pessoal tão incomodado com o real que nem percebe ser conta “paródia” (que de paródia não tem muito)

o que teve de gente respondendo @davialcolombra pensando ser @davialcolumbre não tá no gibi"
3863,1142047811359387649,@LuciaUSP @eupatriciamatos Reparei isso num perfil “parodia” do Davi Alcolumbre. Milhares de replys pro fake acreditando ser o real.
3864,1142038818540924929,o famoso “didn't age well”... https://t.co/ZKml5vtGpy
3865,1141750759148740608,uma jornalista e um membro da liderança de partido político no senado federal pedindo cerceamento de liberdade de expressão de quem costumam discordar. que tempo louco pra se viver... https://t.co/TGziPvEQIQ
3866,1141749822669697025,@arrrowp demori identificando jornalismo militante https://t.co/4REcJArYkn
3867,1141749593899786240,@demori “jornalismo militante”. fica a dica. https://t.co/hNLvyizLtf
3868,1141746198761627648,@Chevettinho81 É o termo usado em bio rede social para tentar parecer mais viajado que os outros
3869,1141730058954059778,"@lzkowa os dois bush tiveram aumento de popularidade no começo das guerras, mas acho que a percepção sobre o motivo dos conflitos era bem diferente. um ainda foi impulsionado pelo pós 9/11. agora foi só um drone e a ideia abstrata de respeito à soberania e não agressão. mas sei lá né"
3870,1141728983031136256,a realidade tiltando a mente revolucionária https://t.co/SBTxBx7kjn
3871,1141730057918062592,"#CasaDaSogra.... em Itacoatiara, Amazonas https://t.co/8m4gwKK5GU"
3872,1141728543061282816,"""Cada novo dia ,Uma nova história""...🥰😍 em Itacoatiara, Amazonas https://t.co/Asv5kx8N8C"
3873,1141727890880569345,"#Cada novo dia ,uma nova história 🥰😍 https://t.co/vUjrNnFOs1"
3874,1139926178154930176,"#CenterplexCinema
Pessoas normais produzem resultados normais. Pessoas diferentes produzem resultados extraordinários... 
#melhorequipe
#melhoresgerentes 
#melhorespatroes https://t.co/aU5wjyOs28"
3875,1139710973562871808,@magazineluiza Mtrl
3876,1139353891194036224,"""Dia 11 de Junho ,foi um dia tão difícil e estressante no Trabalho,Que cheguei em casa a ponto de desistir de Tudo...12 de junho ,Aí pego chego em casa 00:00 e Olha que supresinha ele faz pra me....Meu… https://t.co/PVf1WGaMjF"
3877,1138813862248144896,Corra pra compra o seu... https://t.co/a4aYw6Hmi9
3878,1138813584799096832,https://t.co/CQbCbOJNzX
3879,1138812276415143936,"#felizdiadosnamorados 
*""Ame alguém que Ama Suas Loucuras...
E Não deixe ela escapar por Nada ,Mesmo que a tempestade venha e você fique sem saída, agarre com toda força que resta ainda... Porque no outro dia o Sol… https://t.co/Y17S0hsNKC"
3880,1137938297647521792,@FoxSportsBrasil 10;10;10
3881,1137476139834892288,"RT @PaIavraDoSenhor: “Ó Deus, minha força, o Senhor é a minha esperança!“ [Salmos 59.9]"
3882,1137002985089896449,https://t.co/Qe3V499X5M
3883,1137002602846183425,#ColoDoPai..... https://t.co/wvYwmrlTT1
3884,1137002093603106816,#BemVindoAJunho∆∆∆ https://t.co/h7nm5F2akJ
3885,1121770491570683906,Minha princesa 👸 https://t.co/OGSdEdquIx
3886,741586376802586624,#Bom dia https://t.co/8dzB6xNc3m
3887,1142101742781444096,"RT @jairbolsonaro: - Hoje, na Marcha para Jesus em São Paulo. Pela primeira vez um Presidente da República participa do evento. Boa noite a…"
3888,1142100923814240256,#OPavaoTemRazao
3889,1142100105497108480,@CarlosBolsonaro Exatamente 👏🏿👏🏿👏🏿
3890,1142099960646778882,"RT @CarlosBolsonaro: Como lidar com operações de falsa informação, contra-informação e acusação vindos da esquerda ou de imbecis: https://t…"
3891,1142099722011848704,RT @jairbolsonaro: Anuncio o Advogado e Major PMDF Jorge Antonio de Oliveira Francisco p/ o cargo de Ministro-chefe da Secretaria Geral PR.…
3892,1142093259730313217,"@mamaefalei Ótimo começo. Parabéns pelo exemplo!! 

Quer ser diferente MESMO? 
Distancie-se do MBL.
E acima de tudo, ouça o que a população tem a dizer. 
Essa é a razão de você estar aí.
🇧🇷🇧🇷🇧🇷"
3893,1142088882386886657,"RT @mamaefalei: Só tenho 5 dos 32 assessores disponíveis e não gastei até agora 1 centavo da verba de gabinete. Não uso auxílio moradia, ca…"
3894,1141353357728243715,"@carteiroreaca @joseserra_  E @maragabrilli 
É REVOLTANTE SABER QUE OS SENADORES RECEBEM PARA CUMPRIR SUAS AGENDAS PESSOAIS E NÃO A VONTADE DA POPULAÇÃO QUE OS ELEGEU!!!!

O ESTATUTO DO DESARMAMENTO FOI CLARO QUANTO A VONTADE DOS BRASILEIROS . 

TEREMOS QUE AGUENTAR SEUS DESMANDOS ATÉ 2023 E 27"
3895,1140988898291720192,"Thank you very much for that brilliant work collecting so much data over so many years and discovering a lot about this incredibly beautiful Universe. Congratulations to the team!! ⭐️💛
@NASAGoddard @NASAGoddardPix 

10 Years at the Moon https://t.co/x9L5xTceHU via @YouTube"
